subscription_id,customer_id,start_date,end_date,subscription_type,price,media
393,79,2018-07-01,2018-08-01,MONTHLY,50,FACEBOOK_ADS
394,79,2018-08-01,2019-08-01,YEARLY,400,FACEBOOK_ADS
395,79,2019-08-01,2019-09-01,MONTHLY,50,FACEBOOK_ADS
396,79,2019-09-01,2019-10-01,MONTHLY,50,FACEBOOK_ADS
397,79,2019-10-01,2019-11-01,MONTHLY,50,FACEBOOK_ADS
398,79,2019-11-01,2019-12-01,MONTHLY,50,FACEBOOK_ADS
399,79,2019-12-01,2020-01-01,MONTHLY,50,FACEBOOK_ADS
400,80,2018-01-26,2019-01-26,YEARLY,400,NONE
401,81,2018-01-18,2018-02-18,MONTHLY,50,FACEBOOK_ADS
402,81,2018-02-18,2018-03-18,MONTHLY,50,FACEBOOK_ADS
403,81,2018-03-18,2018-04-18,MONTHLY,50,FACEBOOK_ADS
404,81,2018-04-18,2018-05-18,MONTHLY,50,FACEBOOK_ADS
405,81,2018-05-18,2018-06-18,MONTHLY,50,FACEBOOK_ADS
406,81,2018-06-18,2018-07-18,MONTHLY,50,FACEBOOK_ADS
407,81,2018-07-18,2018-08-18,MONTHLY,50,FACEBOOK_ADS
408,81,2018-08-18,2018-09-18,MONTHLY,50,FACEBOOK_ADS
409,81,2018-09-18,2018-10-18,MONTHLY,50,FACEBOOK_ADS
410,81,2018-10-18,2018-11-18,MONTHLY,50,FACEBOOK_ADS
411,81,2018-11-18,2018-12-18,MONTHLY,50,FACEBOOK_ADS
412,81,2018-12-18,2019-01-18,MONTHLY,50,FACEBOOK_ADS
413,81,2019-01-18,2019-02-18,MONTHLY,50,FACEBOOK_ADS
414,81,2019-02-18,2019-03-18,MONTHLY,50,FACEBOOK_ADS
415,81,2019-03-18,2019-04-18,MONTHLY,50,FACEBOOK_ADS
416,81,2019-04-18,2019-05-18,MONTHLY,50,FACEBOOK_ADS
417,81,2019-05-18,2019-06-18,MONTHLY,50,FACEBOOK_ADS
418,81,2019-06-18,2019-07-18,MONTHLY,50,FACEBOOK_ADS
419,82,2018-01-22,2019-01-22,YEARLY,400,NONE
420,82,2019-01-22,2020-01-22,YEARLY,400,NONE
421,83,2018-01-06,2019-01-06,YEARLY,400,GOOGLE_AD_WORDS
422,83,2019-01-06,2020-01-06,YEARLY,400,GOOGLE_AD_WORDS
423,84,2018-01-29,2018-02-28,MONTHLY,50,FACEBOOK_ADS
424,84,2018-02-28,2018-03-28,MONTHLY,50,FACEBOOK_ADS
425,84,2018-03-28,2018-04-28,MONTHLY,50,FACEBOOK_ADS
426,84,2018-04-28,2018-05-28,MONTHLY,50,FACEBOOK_ADS
427,84,2018-05-28,2018-06-28,MONTHLY,50,FACEBOOK_ADS
428,84,2018-06-28,2018-07-28,MONTHLY,50,FACEBOOK_ADS
429,85,2018-01-06,2018-02-06,MONTHLY,50,FACEBOOK_ADS
430,85,2018-02-06,2018-03-06,MONTHLY,50,FACEBOOK_ADS
431,85,2018-03-06,2018-04-06,MONTHLY,50,FACEBOOK_ADS
432,85,2018-04-06,2018-05-06,MONTHLY,50,FACEBOOK_ADS
433,86,2018-01-18,2018-02-18,MONTHLY,50,NONE
434,86,2018-02-18,2018-03-18,MONTHLY,50,NONE
435,86,2018-03-18,2018-04-18,MONTHLY,50,NONE
436,87,2018-01-13,2018-02-13,MONTHLY,50,GOOGLE_AD_WORDS
437,87,2018-02-13,2018-03-13,MONTHLY,50,GOOGLE_AD_WORDS
438,87,2018-03-13,2018-04-13,MONTHLY,50,GOOGLE_AD_WORDS
439,87,2018-04-13,2018-05-13,MONTHLY,50,GOOGLE_AD_WORDS
440,87,2018-05-13,2018-06-13,MONTHLY,50,GOOGLE_AD_WORDS
441,87,2018-06-13,2018-07-13,MONTHLY,50,GOOGLE_AD_WORDS
442,88,2018-01-06,2018-02-06,MONTHLY,50,NONE
443,88,2018-02-06,2018-03-06,MONTHLY,50,NONE
444,89,2018-01-13,2018-02-13,MONTHLY,50,NONE
445,89,2018-02-13,2018-03-13,MONTHLY,50,NONE
446,89,2018-03-13,2018-04-13,MONTHLY,50,NONE
447,89,2018-04-13,2018-05-13,MONTHLY,50,NONE
448,90,2018-01-31,2018-02-28,MONTHLY,50,FACEBOOK_ADS
449,91,2018-01-26,2018-02-26,MONTHLY,50,FACEBOOK_ADS
450,91,2018-02-26,2018-03-26,MONTHLY,50,FACEBOOK_ADS
451,91,2018-03-26,2018-04-26,MONTHLY,50,FACEBOOK_ADS
452,92,2018-02-01,2018-03-01,MONTHLY,50,NONE
453,92,2018-03-01,2018-04-01,MONTHLY,50,NONE
454,92,2018-04-01,2018-05-01,MONTHLY,50,NONE
455,93,2018-01-26,2018-02-26,MONTHLY,50,FACEBOOK_ADS
456,93,2018-02-26,2018-03-26,MONTHLY,50,FACEBOOK_ADS
457,94,2018-01-14,2018-02-14,MONTHLY,50,FACEBOOK_ADS
458,95,2018-01-20,2018-02-20,MONTHLY,50,GOOGLE_AD_WORDS
459,96,2018-01-11,2018-02-11,MONTHLY,50,NONE
460,96,2018-02-11,2018-03-11,MONTHLY,50,NONE
461,96,2018-03-11,2018-04-11,MONTHLY,50,NONE
462,97,2018-01-04,2019-01-04,YEARLY,400,GOOGLE_AD_WORDS
463,98,2018-01-15,2018-02-15,MONTHLY,50,NONE
464,98,2018-02-15,2018-03-15,MONTHLY,50,NONE
465,98,2018-03-15,2018-04-15,MONTHLY,50,NONE
466,98,2018-04-15,2018-05-15,MONTHLY,50,NONE
467,98,2018-05-15,2018-06-15,MONTHLY,50,NONE
468,98,2018-06-15,2018-07-15,MONTHLY,50,NONE
469,98,2018-07-15,2018-08-15,MONTHLY,50,NONE
470,98,2018-08-15,2018-09-15,MONTHLY,50,NONE
471,98,2018-09-15,2018-10-15,MONTHLY,50,NONE
472,98,2018-10-15,2018-11-15,MONTHLY,50,NONE
473,98,2018-11-15,2018-12-15,MONTHLY,50,NONE
474,98,2018-12-15,2019-01-15,MONTHLY,50,NONE
475,99,2018-01-15,2018-02-15,MONTHLY,50,GOOGLE_AD_WORDS
476,99,2018-02-15,2018-03-15,MONTHLY,50,GOOGLE_AD_WORDS
477,99,2018-03-15,2018-04-15,MONTHLY,50,GOOGLE_AD_WORDS
478,99,2018-04-15,2018-05-15,MONTHLY,50,GOOGLE_AD_WORDS
479,99,2018-05-15,2018-06-15,MONTHLY,50,GOOGLE_AD_WORDS
480,99,2018-06-15,2018-07-15,MONTHLY,50,GOOGLE_AD_WORDS
481,99,2018-07-15,2018-08-15,MONTHLY,50,GOOGLE_AD_WORDS
482,99,2018-08-15,2018-09-15,MONTHLY,50,GOOGLE_AD_WORDS
483,99,2018-09-15,2018-10-15,MONTHLY,50,GOOGLE_AD_WORDS
484,99,2018-10-15,2018-11-15,MONTHLY,50,GOOGLE_AD_WORDS
485,99,2018-11-15,2019-11-15,YEARLY,400,GOOGLE_AD_WORDS
486,99,2019-11-15,2019-12-15,MONTHLY,50,GOOGLE_AD_WORDS
487,99,2019-12-15,2020-01-15,MONTHLY,50,GOOGLE_AD_WORDS
488,100,2018-02-14,2018-03-14,MONTHLY,50,FACEBOOK_ADS
489,100,2018-03-14,2018-04-14,MONTHLY,50,FACEBOOK_ADS
490,100,2018-04-14,2018-05-14,MONTHLY,50,FACEBOOK_ADS
491,100,2018-05-14,2018-06-14,MONTHLY,50,FACEBOOK_ADS
492,100,2018-06-14,2018-07-14,MONTHLY,50,FACEBOOK_ADS
493,100,2018-07-14,2018-08-14,MONTHLY,50,FACEBOOK_ADS
494,100,2018-08-14,2018-09-14,MONTHLY,50,FACEBOOK_ADS
495,100,2018-09-14,2018-10-14,MONTHLY,50,FACEBOOK_ADS
496,100,2018-10-14,2018-11-14,MONTHLY,50,FACEBOOK_ADS
497,100,2018-11-14,2018-12-14,MONTHLY,50,FACEBOOK_ADS
498,100,2018-12-14,2019-01-14,MONTHLY,50,FACEBOOK_ADS
499,100,2019-01-14,2019-02-14,MONTHLY,50,FACEBOOK_ADS
500,100,2019-02-14,2019-03-14,MONTHLY,50,FACEBOOK_ADS
501,100,2019-03-14,2019-04-14,MONTHLY,50,FACEBOOK_ADS
502,100,2019-04-14,2019-05-14,MONTHLY,50,FACEBOOK_ADS
503,100,2019-05-14,2019-06-14,MONTHLY,50,FACEBOOK_ADS
504,100,2019-06-14,2019-07-14,MONTHLY,50,FACEBOOK_ADS
505,100,2019-07-14,2019-08-14,MONTHLY,50,FACEBOOK_ADS
506,100,2019-08-14,2019-09-14,MONTHLY,50,FACEBOOK_ADS
507,100,2019-09-14,2019-10-14,MONTHLY,50,FACEBOOK_ADS
508,100,2019-10-14,2019-11-14,MONTHLY,50,FACEBOOK_ADS
509,100,2019-11-14,2019-12-14,MONTHLY,50,FACEBOOK_ADS
510,101,2018-02-13,2018-03-13,MONTHLY,50,FACEBOOK_ADS
511,101,2018-03-13,2018-04-13,MONTHLY,50,FACEBOOK_ADS
512,101,2018-04-13,2018-05-13,MONTHLY,50,FACEBOOK_ADS
513,101,2018-05-13,2018-06-13,MONTHLY,50,FACEBOOK_ADS
514,101,2018-06-13,2018-07-13,MONTHLY,50,FACEBOOK_ADS
515,101,2018-07-13,2018-08-13,MONTHLY,50,FACEBOOK_ADS
516,101,2018-08-13,2018-09-13,MONTHLY,50,FACEBOOK_ADS
517,101,2018-09-13,2018-10-13,MONTHLY,50,FACEBOOK_ADS
518,101,2018-10-13,2018-11-13,MONTHLY,50,FACEBOOK_ADS
519,101,2018-11-13,2018-12-13,MONTHLY,50,FACEBOOK_ADS
520,101,2018-12-13,2019-01-13,MONTHLY,50,FACEBOOK_ADS
521,101,2019-01-13,2019-02-13,MONTHLY,50,FACEBOOK_ADS
522,101,2019-02-13,2019-03-13,MONTHLY,50,FACEBOOK_ADS
523,101,2019-03-13,2019-04-13,MONTHLY,50,FACEBOOK_ADS
524,101,2019-04-13,2019-05-13,MONTHLY,50,FACEBOOK_ADS
525,101,2019-05-13,2019-06-13,MONTHLY,50,FACEBOOK_ADS
526,101,2019-06-13,2019-07-13,MONTHLY,50,FACEBOOK_ADS
527,101,2019-07-13,2019-08-13,MONTHLY,50,FACEBOOK_ADS
528,101,2019-08-13,2019-09-13,MONTHLY,50,FACEBOOK_ADS
529,102,2018-02-02,2018-03-02,MONTHLY,50,NONE
530,102,2018-03-02,2018-04-02,MONTHLY,50,NONE
531,102,2018-04-02,2018-05-02,MONTHLY,50,NONE
532,102,2018-05-02,2018-06-02,MONTHLY,50,NONE
533,102,2018-06-02,2018-07-02,MONTHLY,50,NONE
534,103,2018-02-08,2019-02-08,YEARLY,400,GOOGLE_AD_WORDS
535,104,2018-02-25,2018-03-25,MONTHLY,50,GOOGLE_AD_WORDS
536,105,2018-02-21,2018-03-21,MONTHLY,50,NONE
537,105,2018-03-21,2018-04-21,MONTHLY,50,NONE
538,106,2018-02-11,2018-03-11,MONTHLY,50,NONE
539,106,2018-03-11,2018-04-11,MONTHLY,50,NONE
540,106,2018-04-11,2018-05-11,MONTHLY,50,NONE
541,106,2018-05-11,2018-06-11,MONTHLY,50,NONE
542,106,2018-06-11,2018-07-11,MONTHLY,50,NONE
543,106,2018-07-11,2018-08-11,MONTHLY,50,NONE
544,106,2018-08-11,2018-09-11,MONTHLY,50,NONE
545,106,2018-09-11,2018-10-11,MONTHLY,50,NONE
546,106,2018-10-11,2018-11-11,MONTHLY,50,NONE
547,107,2018-02-17,2018-03-17,MONTHLY,50,NONE
548,108,2018-02-16,2018-03-16,MONTHLY,50,FACEBOOK_ADS
549,109,2018-02-11,2018-03-11,MONTHLY,50,NONE
550,110,2018-02-08,2018-03-08,MONTHLY,50,NONE
551,110,2018-03-08,2018-04-08,MONTHLY,50,NONE
552,110,2018-04-08,2018-05-08,MONTHLY,50,NONE
553,110,2018-05-08,2018-06-08,MONTHLY,50,NONE
554,110,2018-06-08,2018-07-08,MONTHLY,50,NONE
555,110,2018-07-08,2018-08-08,MONTHLY,50,NONE
556,110,2018-08-08,2018-09-08,MONTHLY,50,NONE
557,110,2018-09-08,2018-10-08,MONTHLY,50,NONE
558,110,2018-10-08,2018-11-08,MONTHLY,50,NONE
559,110,2018-11-08,2018-12-08,MONTHLY,50,NONE
560,110,2018-12-08,2019-01-08,MONTHLY,50,NONE
561,110,2019-01-08,2019-02-08,MONTHLY,50,NONE
562,110,2019-02-08,2019-03-08,MONTHLY,50,NONE
563,110,2019-03-08,2019-04-08,MONTHLY,50,NONE
564,110,2019-04-08,2019-05-08,MONTHLY,50,NONE
565,110,2019-05-08,2019-06-08,MONTHLY,50,NONE
566,110,2019-06-08,2019-07-08,MONTHLY,50,NONE
567,110,2019-07-08,2019-08-08,MONTHLY,50,NONE
568,110,2019-08-08,2019-09-08,MONTHLY,50,NONE
569,110,2019-09-08,2019-10-08,MONTHLY,50,NONE
570,110,2019-10-08,2019-11-08,MONTHLY,50,NONE
571,110,2019-11-08,2019-12-08,MONTHLY,50,NONE
572,110,2019-12-08,2020-01-08,MONTHLY,50,NONE
573,111,2018-02-04,2018-03-04,MONTHLY,50,NONE
574,111,2018-03-04,2018-04-04,MONTHLY,50,NONE
575,111,2018-04-04,2018-05-04,MONTHLY,50,NONE
576,111,2018-05-04,2018-06-04,MONTHLY,50,NONE
577,112,2018-02-21,2018-03-21,MONTHLY,50,NONE
578,113,2018-02-03,2018-03-03,MONTHLY,50,GOOGLE_AD_WORDS
579,114,2018-02-14,2018-03-14,MONTHLY,50,NONE
580,115,2018-02-14,2018-03-14,MONTHLY,50,FACEBOOK_ADS
581,116,2018-02-19,2018-03-19,MONTHLY,50,GOOGLE_AD_WORDS
582,116,2018-03-19,2018-04-19,MONTHLY,50,GOOGLE_AD_WORDS
583,117,2018-02-23,2018-03-23,MONTHLY,50,NONE
584,118,2018-02-21,2018-03-21,MONTHLY,50,NONE
585,119,2018-02-03,2018-03-03,MONTHLY,50,FACEBOOK_ADS
586,120,2018-02-07,2018-03-07,MONTHLY,50,FACEBOOK_ADS
587,120,2018-03-07,2018-04-07,MONTHLY,50,FACEBOOK_ADS
588,120,2018-04-07,2018-05-07,MONTHLY,50,FACEBOOK_ADS
589,120,2018-05-07,2018-06-07,MONTHLY,50,FACEBOOK_ADS
590,121,2018-02-22,2018-03-22,MONTHLY,50,NONE
591,121,2018-03-22,2018-04-22,MONTHLY,50,NONE
592,121,2018-04-22,2018-05-22,MONTHLY,50,NONE
593,121,2018-05-22,2018-06-22,MONTHLY,50,NONE
594,121,2018-06-22,2018-07-22,MONTHLY,50,NONE
595,122,2018-02-10,2019-02-10,YEARLY,400,FACEBOOK_ADS
596,123,2018-02-13,2018-03-13,MONTHLY,50,NONE
597,124,2018-02-04,2018-03-04,MONTHLY,50,GOOGLE_AD_WORDS
598,124,2018-03-04,2018-04-04,MONTHLY,50,GOOGLE_AD_WORDS
599,124,2018-04-04,2018-05-04,MONTHLY,50,GOOGLE_AD_WORDS
600,124,2018-05-04,2018-06-04,MONTHLY,50,GOOGLE_AD_WORDS
601,124,2018-06-04,2018-07-04,MONTHLY,50,GOOGLE_AD_WORDS
602,124,2018-07-04,2018-08-04,MONTHLY,50,GOOGLE_AD_WORDS
603,124,2018-08-04,2018-09-04,MONTHLY,50,GOOGLE_AD_WORDS
604,124,2018-09-04,2018-10-04,MONTHLY,50,GOOGLE_AD_WORDS
605,124,2018-10-04,2018-11-04,MONTHLY,50,GOOGLE_AD_WORDS
606,124,2018-11-04,2018-12-04,MONTHLY,50,GOOGLE_AD_WORDS
607,124,2018-12-04,2019-01-04,MONTHLY,50,GOOGLE_AD_WORDS
608,124,2019-01-04,2019-02-04,MONTHLY,50,GOOGLE_AD_WORDS
609,124,2019-02-04,2019-03-04,MONTHLY,50,GOOGLE_AD_WORDS
610,124,2019-03-04,2019-04-04,MONTHLY,50,GOOGLE_AD_WORDS
611,124,2019-04-04,2019-05-04,MONTHLY,50,GOOGLE_AD_WORDS
612,124,2019-05-04,2019-06-04,MONTHLY,50,GOOGLE_AD_WORDS
613,124,2019-06-04,2019-07-04,MONTHLY,50,GOOGLE_AD_WORDS
614,124,2019-07-04,2019-08-04,MONTHLY,50,GOOGLE_AD_WORDS
615,124,2019-08-04,2019-09-04,MONTHLY,50,GOOGLE_AD_WORDS
616,124,2019-09-04,2019-10-04,MONTHLY,50,GOOGLE_AD_WORDS
617,124,2019-10-04,2019-11-04,MONTHLY,50,GOOGLE_AD_WORDS
618,124,2019-11-04,2019-12-04,MONTHLY,50,GOOGLE_AD_WORDS
619,124,2019-12-04,2020-01-04,MONTHLY,50,GOOGLE_AD_WORDS
620,125,2018-02-13,2018-03-13,MONTHLY,50,FACEBOOK_ADS
621,125,2018-03-13,2018-04-13,MONTHLY,50,FACEBOOK_ADS
622,125,2018-04-13,2018-05-13,MONTHLY,50,FACEBOOK_ADS
623,125,2018-05-13,2018-06-13,MONTHLY,50,FACEBOOK_ADS
624,125,2018-06-13,2018-07-13,MONTHLY,50,FACEBOOK_ADS
625,125,2018-07-13,2018-08-13,MONTHLY,50,FACEBOOK_ADS
626,125,2018-08-13,2018-09-13,MONTHLY,50,FACEBOOK_ADS
627,126,2018-02-24,2018-03-24,MONTHLY,50,FACEBOOK_ADS
628,126,2018-03-24,2018-04-24,MONTHLY,50,FACEBOOK_ADS
629,126,2018-04-24,2018-05-24,MONTHLY,50,FACEBOOK_ADS
630,126,2018-05-24,2018-06-24,MONTHLY,50,FACEBOOK_ADS
631,126,2018-06-24,2018-07-24,MONTHLY,50,FACEBOOK_ADS
632,126,2018-07-24,2018-08-24,MONTHLY,50,FACEBOOK_ADS
633,126,2018-08-24,2018-09-24,MONTHLY,50,FACEBOOK_ADS
634,126,2018-09-24,2018-10-24,MONTHLY,50,FACEBOOK_ADS
635,126,2018-10-24,2018-11-24,MONTHLY,50,FACEBOOK_ADS
636,126,2018-11-24,2018-12-24,MONTHLY,50,FACEBOOK_ADS
637,126,2018-12-24,2019-01-24,MONTHLY,50,FACEBOOK_ADS
638,126,2019-01-24,2019-02-24,MONTHLY,50,FACEBOOK_ADS
639,126,2019-02-24,2019-03-24,MONTHLY,50,FACEBOOK_ADS
640,126,2019-03-24,2019-04-24,MONTHLY,50,FACEBOOK_ADS
641,126,2019-04-24,2019-05-24,MONTHLY,50,FACEBOOK_ADS
642,126,2019-05-24,2019-06-24,MONTHLY,50,FACEBOOK_ADS
643,126,2019-06-24,2019-07-24,MONTHLY,50,FACEBOOK_ADS
644,126,2019-07-24,2019-08-24,MONTHLY,50,FACEBOOK_ADS
645,126,2019-08-24,2019-09-24,MONTHLY,50,FACEBOOK_ADS
646,126,2019-09-24,2019-10-24,MONTHLY,50,FACEBOOK_ADS
647,126,2019-10-24,2019-11-24,MONTHLY,50,FACEBOOK_ADS
648,126,2019-11-24,2019-12-24,MONTHLY,50,FACEBOOK_ADS
649,126,2019-12-24,2020-01-24,MONTHLY,50,FACEBOOK_ADS
650,127,2018-03-01,2018-04-01,MONTHLY,50,NONE
651,128,2018-02-26,2018-03-26,MONTHLY,50,NONE
652,129,2018-02-07,2018-03-07,MONTHLY,50,NONE
653,129,2018-03-07,2018-04-07,MONTHLY,50,NONE
654,129,2018-04-07,2019-04-07,YEARLY,400,NONE
655,130,2018-02-16,2019-02-16,YEARLY,400,FACEBOOK_ADS
656,131,2018-02-04,2018-03-04,MONTHLY,50,NONE
657,131,2018-03-04,2018-04-04,MONTHLY,50,NONE
658,131,2018-04-04,2018-05-04,MONTHLY,50,NONE
659,132,2018-02-02,2018-03-02,MONTHLY,50,NONE
660,132,2018-03-02,2018-04-02,MONTHLY,50,NONE
661,132,2018-04-02,2018-05-02,MONTHLY,50,NONE
662,132,2018-05-02,2018-06-02,MONTHLY,50,NONE
663,132,2018-06-02,2018-07-02,MONTHLY,50,NONE
664,132,2018-07-02,2018-08-02,MONTHLY,50,NONE
665,133,2018-03-01,2018-04-01,MONTHLY,50,FACEBOOK_ADS
666,133,2018-04-01,2018-05-01,MONTHLY,50,FACEBOOK_ADS
667,133,2018-05-01,2018-06-01,MONTHLY,50,FACEBOOK_ADS
668,133,2018-06-01,2018-07-01,MONTHLY,50,FACEBOOK_ADS
669,133,2018-07-01,2018-08-01,MONTHLY,50,FACEBOOK_ADS
670,134,2018-02-02,2018-03-02,MONTHLY,50,NONE
671,134,2018-03-02,2018-04-02,MONTHLY,50,NONE
672,134,2018-04-02,2018-05-02,MONTHLY,50,NONE
673,134,2018-05-02,2018-06-02,MONTHLY,50,NONE
674,135,2018-02-12,2018-03-12,MONTHLY,50,GOOGLE_AD_WORDS
675,135,2018-03-12,2018-04-12,MONTHLY,50,GOOGLE_AD_WORDS
676,135,2018-04-12,2018-05-12,MONTHLY,50,GOOGLE_AD_WORDS
677,135,2018-05-12,2018-06-12,MONTHLY,50,GOOGLE_AD_WORDS
678,135,2018-06-12,2018-07-12,MONTHLY,50,GOOGLE_AD_WORDS
679,135,2018-07-12,2018-08-12,MONTHLY,50,GOOGLE_AD_WORDS
680,135,2018-08-12,2018-09-12,MONTHLY,50,GOOGLE_AD_WORDS
681,135,2018-09-12,2018-10-12,MONTHLY,50,GOOGLE_AD_WORDS
682,135,2018-10-12,2018-11-12,MONTHLY,50,GOOGLE_AD_WORDS
683,135,2018-11-12,2018-12-12,MONTHLY,50,GOOGLE_AD_WORDS
684,135,2018-12-12,2019-01-12,MONTHLY,50,GOOGLE_AD_WORDS
685,135,2019-01-12,2019-02-12,MONTHLY,50,GOOGLE_AD_WORDS
686,135,2019-02-12,2019-03-12,MONTHLY,50,GOOGLE_AD_WORDS
687,135,2019-03-12,2019-04-12,MONTHLY,50,GOOGLE_AD_WORDS
688,135,2019-04-12,2019-05-12,MONTHLY,50,GOOGLE_AD_WORDS
689,136,2018-02-04,2018-03-04,MONTHLY,50,NONE
690,137,2018-02-02,2018-03-02,MONTHLY,50,FACEBOOK_ADS
691,138,2018-02-15,2018-03-15,MONTHLY,50,FACEBOOK_ADS
692,139,2018-02-17,2019-02-17,YEARLY,400,NONE
693,140,2018-02-07,2018-03-07,MONTHLY,50,NONE
694,141,2018-02-11,2018-03-11,MONTHLY,50,GOOGLE_AD_WORDS
695,141,2018-03-11,2018-04-11,MONTHLY,50,GOOGLE_AD_WORDS
696,142,2018-02-05,2018-03-05,MONTHLY,50,NONE
697,142,2018-03-05,2018-04-05,MONTHLY,50,NONE
698,142,2018-04-05,2018-05-05,MONTHLY,50,NONE
699,142,2018-05-05,2018-06-05,MONTHLY,50,NONE
700,142,2018-06-05,2018-07-05,MONTHLY,50,NONE
701,142,2018-07-05,2018-08-05,MONTHLY,50,NONE
702,142,2018-08-05,2018-09-05,MONTHLY,50,NONE
703,142,2018-09-05,2018-10-05,MONTHLY,50,NONE
704,142,2018-10-05,2018-11-05,MONTHLY,50,NONE
705,142,2018-11-05,2018-12-05,MONTHLY,50,NONE
706,142,2018-12-05,2019-01-05,MONTHLY,50,NONE
707,142,2019-01-05,2019-02-05,MONTHLY,50,NONE
708,142,2019-02-05,2019-03-05,MONTHLY,50,NONE
709,142,2019-03-05,2019-04-05,MONTHLY,50,NONE
710,142,2019-04-05,2019-05-05,MONTHLY,50,NONE
711,142,2019-05-05,2019-06-05,MONTHLY,50,NONE
712,142,2019-06-05,2019-07-05,MONTHLY,50,NONE
713,142,2019-07-05,2019-08-05,MONTHLY,50,NONE
714,142,2019-08-05,2019-09-05,MONTHLY,50,NONE
715,142,2019-09-05,2019-10-05,MONTHLY,50,NONE
716,142,2019-10-05,2019-11-05,MONTHLY,50,NONE
717,142,2019-11-05,2019-12-05,MONTHLY,50,NONE
718,142,2019-12-05,2020-01-05,MONTHLY,50,NONE
719,143,2018-02-07,2018-03-07,MONTHLY,50,FACEBOOK_ADS
720,144,2018-02-14,2019-02-14,YEARLY,400,FACEBOOK_ADS
721,144,2019-02-14,2020-02-14,YEARLY,400,FACEBOOK_ADS
722,145,2018-03-01,2018-04-01,MONTHLY,50,GOOGLE_AD_WORDS
723,146,2018-02-13,2018-03-13,MONTHLY,50,GOOGLE_AD_WORDS
724,147,2018-02-24,2018-03-24,MONTHLY,50,FACEBOOK_ADS
725,147,2018-03-24,2018-04-24,MONTHLY,50,FACEBOOK_ADS
726,147,2018-04-24,2018-05-24,MONTHLY,50,FACEBOOK_ADS
727,147,2018-05-24,2018-06-24,MONTHLY,50,FACEBOOK_ADS
728,147,2018-06-24,2018-07-24,MONTHLY,50,FACEBOOK_ADS
729,147,2018-07-24,2018-08-24,MONTHLY,50,FACEBOOK_ADS
730,148,2018-02-26,2018-03-26,MONTHLY,50,NONE
731,149,2018-02-28,2018-03-28,MONTHLY,50,NONE
732,150,2018-02-05,2018-03-05,MONTHLY,50,GOOGLE_AD_WORDS
733,151,2018-02-22,2018-03-22,MONTHLY,50,NONE
734,151,2018-03-22,2018-04-22,MONTHLY,50,NONE
735,151,2018-04-22,2018-05-22,MONTHLY,50,NONE
736,152,2018-02-23,2018-03-23,MONTHLY,50,NONE
737,153,2018-02-25,2018-03-25,MONTHLY,50,FACEBOOK_ADS
738,154,2018-02-13,2018-03-13,MONTHLY,50,FACEBOOK_ADS
739,155,2018-02-23,2018-03-23,MONTHLY,50,FACEBOOK_ADS
740,155,2018-03-23,2018-04-23,MONTHLY,50,FACEBOOK_ADS
741,155,2018-04-23,2018-05-23,MONTHLY,50,FACEBOOK_ADS
742,156,2018-02-05,2018-03-05,MONTHLY,50,NONE
743,157,2018-02-20,2018-03-20,MONTHLY,50,NONE
744,157,2018-03-20,2018-04-20,MONTHLY,50,NONE
745,157,2018-04-20,2018-05-20,MONTHLY,50,NONE
746,158,2018-02-27,2018-03-27,MONTHLY,50,NONE
747,159,2018-02-04,2018-03-04,MONTHLY,50,GOOGLE_AD_WORDS
748,160,2018-02-22,2018-03-22,MONTHLY,50,NONE
749,161,2018-02-12,2019-02-12,YEARLY,400,FACEBOOK_ADS
750,162,2018-02-09,2019-02-09,YEARLY,400,GOOGLE_AD_WORDS
751,163,2018-02-09,2018-03-09,MONTHLY,50,NONE
752,164,2018-02-26,2018-03-26,MONTHLY,50,NONE
753,164,2018-03-26,2018-04-26,MONTHLY,50,NONE
754,164,2018-04-26,2018-05-26,MONTHLY,50,NONE
755,164,2018-05-26,2018-06-26,MONTHLY,50,NONE
756,164,2018-06-26,2018-07-26,MONTHLY,50,NONE
757,164,2018-07-26,2018-08-26,MONTHLY,50,NONE
758,164,2018-08-26,2018-09-26,MONTHLY,50,NONE
759,165,2018-02-13,2018-03-13,MONTHLY,50,NONE
760,165,2018-03-13,2018-04-13,MONTHLY,50,NONE
761,165,2018-04-13,2018-05-13,MONTHLY,50,NONE
762,165,2018-05-13,2018-06-13,MONTHLY,50,NONE
763,165,2018-06-13,2018-07-13,MONTHLY,50,NONE
764,166,2018-02-16,2019-02-16,YEARLY,400,NONE
765,167,2018-02-18,2018-03-18,MONTHLY,50,FACEBOOK_ADS
766,167,2018-03-18,2018-04-18,MONTHLY,50,FACEBOOK_ADS
767,167,2018-04-18,2018-05-18,MONTHLY,50,FACEBOOK_ADS
768,167,2018-05-18,2018-06-18,MONTHLY,50,FACEBOOK_ADS
769,167,2018-06-18,2018-07-18,MONTHLY,50,FACEBOOK_ADS
770,167,2018-07-18,2018-08-18,MONTHLY,50,FACEBOOK_ADS
771,167,2018-08-18,2018-09-18,MONTHLY,50,FACEBOOK_ADS
772,167,2018-09-18,2018-10-18,MONTHLY,50,FACEBOOK_ADS
773,167,2018-10-18,2018-11-18,MONTHLY,50,FACEBOOK_ADS
774,167,2018-11-18,2018-12-18,MONTHLY,50,FACEBOOK_ADS
775,167,2018-12-18,2019-01-18,MONTHLY,50,FACEBOOK_ADS
776,167,2019-01-18,2019-02-18,MONTHLY,50,FACEBOOK_ADS
